Time (s) Run #1	Position (m) Run #1	Force (N) Run #1	Stress (MPa) Run #1	Strain Run #1	Time (s) Run #2	Position (m) Run #2	Force (N) Run #2	Stress (MPa) Run #2	Strain Run #2	Time (s) Run #3	Position (m) Run #3	Force (N) Run #3	Stress (MPa) Run #3	Strain Run #3	Time (s) Run #4	Position (m) Run #4	Force (N) Run #4	Stress (MPa) Run #4	Strain Run #4	Time (s) Run #5	Position (m) Run #5	Force (N) Run #5	Stress (MPa) Run #5	Strain Run #5	Time (s) Run #6	Position (m) Run #6	Force (N) Run #6	Stress (MPa) Run #6	Strain Run #6
										674.600	0.18322	10	13.72	5.23															
										674.800	0.18328	10	13.69	5.24															
										675.000	0.18334	10	13.66	5.24															
										675.200	0.18339	10	13.63	5.24															
										675.400	0.18344	10	13.63	5.24															
										675.600	0.18351	10	13.69	5.24															
										675.800	0.18358	11	13.75	5.25															
										676.000	0.18366	11	13.81	5.25															
										676.200	0.18370	11	13.75	5.25															
										676.400	0.18375	10	13.69	5.25															
										676.600	0.18380	10	13.69	5.25															
										676.800	0.18386	10	13.72	5.25															
										677.000	0.18391	10	13.66	5.25															
										677.200	0.18397	10	13.63	5.26															
										677.400	0.18402	9	13.57	5.26															
										677.600	0.18405	9	13.51	5.26															
										677.800	0.18411	9	13.51	5.26															
										678.000	0.18418	9	13.60	5.26															
										678.200	0.18425	10	13.69	5.26															
										678.400	0.18431	10	13.69	5.27															
										678.600	0.18437	10	13.66	5.27															
										678.800	0.18444	10	13.69	5.27															
										679.000	0.18450	10	13.72	5.27															
										679.200	0.18455	9	13.60	5.27															
										679.400	0.18459	9	13.57	5.27															
										679.600	0.18465	8	13.48	5.28															
										679.800	0.18469	8	13.45	5.28															
										680.000	0.18474	8	13.48	5.28															
										680.200	0.18480	8	13.48	5.28															
										680.400	0.18486	9	13.51	5.28															
										680.600	0.18490	8	13.42	5.28															
										680.800	0.18496	8	13.42	5.28															
										681.000	0.18502	8	13.48	5.29															
										681.200	0.18507	8	13.48	5.29															
										681.400	0.18513	8	13.42	5.29															
										681.600	0.18517	8	13.42	5.29															
										681.800	0.18521	7	13.33	5.29															
										682.000	0.18526	7	13.33	5.29															
										682.200	0.18533	8	13.42	5.30															
										682.400	0.18540	9	13.51	5.30															
										682.600	0.18546	9	13.54	5.30															
										682.800	0.18551	8	13.48	5.30															
										683.000	0.18556	8	13.45	5.30															
										683.200	0.18561	8	13.45	5.30															
										683.400	0.18568	8	13.45	5.31															
										683.600	0.18574	8	13.48	5.31															
										683.800	0.18579	9	13.51	5.31															
										684.000	0.18585	9	13.51	5.31															
										684.200	0.18592	9	13.54	5.31															
										684.400	0.18598	9	13.57	5.31															
										684.600	0.18603	9	13.54	5.32															
										684.800	0.18609	9	13.54	5.32															
										685.000	0.18615	9	13.54	5.32															
										685.200	0.18623	9	13.60	5.32															
										685.400	0.18629	10	13.63	5.32															
										685.600	0.18634	9	13.57	5.32															
										685.800	0.18638	9	13.51	5.33															
										686.000	0.18644	8	13.48	5.33															
										686.200	0.18649	8	13.42	5.33															
										686.400	0.18653	8	13.42	5.33															
										686.600	0.18658	7	13.36	5.33															
										686.800	0.18664	8	13.42	5.33															
										687.000	0.18671	9	13.54	5.33															
										687.200	0.18678	9	13.51	5.34															
										687.400	0.18684	9	13.54	5.34															
										687.600	0.18690	9	13.57	5.34															
										687.800	0.18696	9	13.57	5.34															
										688.000	0.18704	10	13.63	5.34															
										688.200	0.18712	10	13.69	5.35															
										688.400	0.18717	10	13.66	5.35															
										688.600	0.18721	9	13.54	5.35															
										688.800	0.18727	9	13.51	5.35															
										689.000	0.18734	9	13.57	5.35															
										689.200	0.18741	9	13.60	5.35															
										689.400	0.18748	10	13.63	5.36															
										689.600	0.18754	9	13.60	5.36															
										689.800	0.18760	9	13.57	5.36															
										690.000	0.18766	9	13.57	5.36															
										690.200	0.18771	9	13.54	5.36															
										690.400	0.18776	8	13.45	5.36															
										690.600	0.18782	8	13.48	5.37															
										690.800	0.18789	9	13.54	5.37															
										691.000	0.18795	9	13.57	5.37															
										691.200	0.18800	9	13.51	5.37															
										691.400	0.18806	8	13.45	5.37															
										691.600	0.18811	8	13.48	5.37															
										691.800	0.18816	8	13.45	5.38															
										692.000	0.18824	9	13.51	5.38															
										692.200	0.18831	9	13.51	5.38															
										692.400	0.18837	9	13.54	5.38															
										692.600	0.18843	9	13.54	5.38															
										692.800	0.18848	9	13.51	5.39															
										693.000	0.18854	8	13.45	5.39															
										693.200	0.18859	8	13.45	5.39															
										693.400	0.18865	8	13.42	5.39															
										693.600	0.18871	8	13.45	5.39															
										693.800	0.18877	8	13.48	5.39															
										694.000	0.18882	8	13.48	5.39															
										694.200	0.18887	8	13.48	5.40															
										694.400	0.18893	8	13.42	5.40															
										694.600	0.18897	8	13.42	5.40															
										694.800	0.18902	8	13.39	5.40															
										695.000	0.18907	8	13.42	5.40															
										695.200	0.18912	8	13.39	5.40															
										695.400	0.18918	8	13.39	5.41															
										695.600	0.18924	9	13.51	5.41															
										695.800	0.18930	8	13.48	5.41															
										696.000	0.18934	8	13.45	5.41															
										696.200	0.18940	8	13.42	5.41															
										696.400	0.18946	8	13.48	5.41															
										696.600	0.18953	9	13.57	5.42															
										696.800	0.18960	10	13.63	5.42															
										697.000	0.18965	9	13.57	5.42															
										697.200	0.18970	9	13.57	5.42															
										697.400	0.18975	9	13.57	5.42															
										697.600	0.18980	8	13.48	5.42															
										697.800	0.18985	9	13.51	5.42															
										698.000	0.18990	9	13.54	5.43															
										698.200	0.18995	8	13.48	5.43															
										698.400	0.19002	9	13.57	5.43															
										698.600	0.19009	10	13.69	5.43															
										698.800	0.19014	10	13.66	5.43															
										699.000	0.19020	10	13.66	5.43															
										699.200	0.19025	10	13.63	5.44															
										699.400	0.19031	9	13.60	5.44															
										699.600	0.19037	10	13.63	5.44															
										699.800	0.19043	10	13.69	5.44															
										700.000	0.19049	10	13.69	5.44															
										700.200	0.19055	10	13.63	5.44															
										700.400	0.19060	9	13.60	5.45															
										700.600	0.19066	10	13.63	5.45															
										700.800	0.19072	10	13.63	5.45															
										701.000	0.19078	9	13.60	5.45															
										701.200	0.19085	10	13.69	5.45															
										701.400	0.19093	11	13.75	5.46															
										701.600	0.19100	11	13.78	5.46															
										701.800	0.19106	11	13.75	5.46															
										702.000	0.19112	11	13.75	5.46															
										702.200	0.19119	10	13.69	5.46															
										702.400	0.19125	10	13.69	5.46															
										702.600	0.19131	11	13.75	5.47															
										702.800	0.19137	10	13.72	5.47															
										703.000	0.19144	10	13.72	5.47															
										703.200	0.19150	10	13.69	5.47															
										703.400	0.19156	10	13.69	5.47															
										703.600	0.19160	9	13.60	5.47															
										703.800	0.19164	8	13.48	5.48															
										704.000	0.19170	9	13.57	5.48															
										704.200	0.19178	10	13.66	5.48															
										704.400	0.19184	10	13.63	5.48															
										704.600	0.19190	10	13.66	5.48															
										704.800	0.19196	10	13.63	5.48															
										705.000	0.19205	10	13.69	5.49															
										705.200	0.19213	11	13.78	5.49															
										705.400	0.19219	11	13.78	5.49															
										705.600	0.19226	11	13.78	5.49															
										705.800	0.19233	11	13.81	5.50															
